-1507,2772,646,-1340,8066,-1507
-2535,2098,-28,299,6894,-1078
-2770,1866,-695,2123,4424,247
-1379,2511,-1366,4346,1382,1669
-214,3110,-3310,6501,200,2428
1805,5279,-8113,6882,1478,2669
6003,13948,-8356,6786,4852,1945
17541,22379,-7191,-528,4147,-1782
3929,12841,-4808,-2304,4941,-1934
-3366,8117,-4226,-895,4621,-1966
-6307,3754,-3716,-173,2829,-2386
-3541,5483,-4589,470,-1682,-826
4129,12564,-530,3748,-5404,390
7536,16205,4523,734,-5792,-1254
1312,4464,4026,-4308,-4983,-24
-8016,-1107,-3995,3436,-1787,-232
-5240,2642,2220,5278,-5291,2790
-1,12347,5876,7096,-11836,3470
9352,14898,4477,5526,-13572,-449
7643,6987,1747,3864,-3347,718
-653,5963,2079,2814,2546,2480
-2787,6833,-1149,2602,2464,3286
-1351,6472,41,3494,-1174,3314
-20,6959,1278,4632,-3334,2417
3442,7598,1434,4123,-2766,2158
4219,7942,2786,4009,-323,2326
2723,6559,1873,3335,1356,2204
1269,6618,743,3217,1349,2377
464,7088,104,4003,198,1783
512,7269,84,3936,-1717,1717
1165,7290,491,3478,-3603,1800
2632,6981,1037,2969,-3413,2205
3780,7467,1005,3029,-3018,2058
3041,6669,-3,2846,-2896,1802
2015,6258,-760,2027,-3139,1604
2167,7018,428,1124,-2840,1569
3085,7666,1390,588,-2775,1400
3135,8075,1107,165,-2408,1085
3724,8241,637,-609,-1818,900
4069,9430,-1182,-595,-88,318
5496,10087,-2323,-1819,779,-127
6099,9305,-1291,-3945,1163,-498
4338,9879,-1672,-4634,234,-1694
2487,11097,-3174,-6317,1352,-2657
1324,14266,-3230,-8470,4474,-3915
-1161,12024,4817,-10185,15942,-3432
-2011,13777,5307,-9400,17371,-2997
-3543,16688,2217,-7653,-4324,-2976
-835,11777,-1824,-6795,-15391,-3380
1634,11774,730,-5403,-9340,-4346
3399,9746,2273,-3927,-1434,-6329
3971,7367,2195,-4118,-163,-5932
2985,5545,2431,-3096,3071,-4816
1377,4046,1657,-3089,7287,-3116
-1120,2965,2305,-3113,9528,-1605
-1407,1664,2190,-2657,10463,-948
-1979,1910,1536,-1560,9503,-994
-2110,1989,959,-16,8055,-1101
-3722,1014,127,1492,5765,-762
-5154,914,-518,3012,2443,-160
-3677,1750,-1045,5382,-1678,1264
-1670,3826,-3439,7874,-1653,2099
3765,10306,-12054,8518,1439,1788
19906,32764,-10223,2861,2063,-1934
8640,15238,-4302,-5122,6434,-2841
-550,6157,-2397,-2348,3120,-2061
-7018,1311,-4731,-1009,88,-1283
-4703,-365,-4039,265,-286,-1236
634,2368,-1352,3721,-2286,466
4466,8876,7644,9681,-8128,1574
3750,19369,1551,8233,-9092,-421
8481,22937,-8827,-4960,-1447,-271
-2255,1261,8897,-2197,-5021,1176
-7984,-3119,-3871,4522,-5994,164
-4807,3769,3368,6048,-2457,3986
1515,8879,6691,7089,-8254,1480
7906,14226,3246,5307,-11417,-1868
8018,8156,3353,3130,-6460,645
498,7442,1014,2599,4009,3316
-2982,5330,-865,3186,1661,2852
-181,5513,1596,4504,-896,3307
2095,6905,3279,4605,-1100,3309
2151,6640,739,3330,-2143,1722
515,6956,69,2664,-3093,714
1445,7217,635,2445,-4412,525
2406,7157,336,1934,-4704,1402
2754,6778,372,1516,-4445,1625
3007,7302,1187,1715,-4065,1511
3343,7082,1252,2118,-2954,2081
3201,6496,104,2207,-3457,2348
2208,7668,-409,1416,-2505,1954
2270,9179,337,338,-804,1645
4441,9468,830,-336,-1218,1459
5144,9055,-100,-708,-957,1021
3799,8815,-1097,-1167,1039,126
4383,10750,-1155,-2461,2857,-1125
5425,11180,-298,-3817,4375,-1701
4498,13343,-1471,-5852,4100,-2298
413,14510,-3643,-7157,3899,-2752
-2615,11283,2503,-9909,7630,-2077
-4806,11890,7279,-9124,12104,-2034
-3767,13160,2808,-7993,-4644,-3106
1971,11137,-3360,-7736,-19151,-4379
3135,10262,2053,-6048,-9533,-4662
2289,9602,4889,-5934,993,-5757
1599,6460,2086,-5236,1269,-5854
1847,5343,1300,-2944,3163,-4066
2074,5780,1429,-2520,6197,-3256
1139,5146,1679,-2871,7872,-2753
285,3667,2519,-3288,9599,-2335
-1070,2732,1861,-3376,9076,-1783
-2281,2177,920,-2120,7529,-1708
-3225,1142,191,-19,5014,-1044
-4132,591,-275,2135,2245,-107
-2382,1224,-956,4344,107,1211
-305,1864,-2145,7735,37,2424
2335,4241,-8168,9813,2711,3110
9312,14836,-11528,10272,5625,3934
25939,32764,-6006,-1131,2886,-4184
2393,11718,-1845,-4359,6830,-2868
-6851,4514,-2810,-2704,3623,-2641
-9398,-1563,-6403,-1697,1101,-2902
-6183,3785,-4296,3447,-3358,1331
4945,12120,8719,7785,-9065,2162
3831,24710,-3261,1675,-10231,-1739
3483,4067,5518,-4623,-3517,757
-3676,1878,1519,3219,-7403,145
-2127,4430,2551,4284,-7307,2764
350,8598,2649,5711,-3625,3479
4914,10895,2951,5804,-8161,1380
4734,8056,2743,4224,-4011,1603
-495,8232,561,2637,2442,3336
-1840,6621,-535,3032,774,3434
-280,6010,1057,4498,-211,3453
2672,5780,1993,4698,197,3608
3220,7878,2587,4498,825,3111
3123,6631,2014,3680,1091,2705
2116,6337,667,3682,5,1529
-175,6778,-243,3819,-1186,704
253,6741,-173,2971,-2330,1425
2131,7301,200,2075,-3265,1934
2917,6759,902,1649,-3249,2020
3169,6820,1058,2200,-2755,2118
2684,6569,251,2835,-3153,1956
1793,6590,193,2111,-3825,1874
1975,7759,369,1331,-3591,1616
2816,8551,674,248,-2857,1536
4280,8829,710,-341,-1026,1293
4573,9038,-746,-641,-223,631
5488,9950,-1719,-1607,968,-266
7388,10969,-518,-3612,3509,-1071
5078,10930,-1299,-4543,3655,-1944
1702,13424,-3084,-5962,3083,-3150
-1491,13006,-1197,-8647,4410,-3827
-3522,11753,5387,-9179,12109,-3376
-3971,14064,4408,-9108,9709,-3558
-3831,15372,-748,-7343,-12525,-4024
208,12204,-953,-6911,-16073,-4744
587,11421,2680,-5432,-4617,-5317
2745,8989,2323,-4750,-1204,-6475
4442,6620,2003,-4068,964,-5395
3008,5032,931,-3054,3951,-4260
1757,4128,1353,-3045,6796,-2760
262,3130,2188,-3093,8951,-1572
-942,1998,2285,-3200,10084,-875
-1502,1318,1509,-2399,9429,-656
-2323,1080,779,-378,7503,-609
-3835,1085,298,1567,5698,-231
-4786,1186,-541,3530,2600,540
-3081,1885,-1376,6293,-594,1675
-913,3827,-3975,9071,-105,1929
3192,10778,-12231,9142,3093,2299
25207,32764,-4525,1177,-404,-7021
7149,15592,-3597,-7655,9459,-1741
-5027,2848,-2290,-4536,6858,-1027
-8684,-2626,-6078,-1630,469,-1305
-6836,-3571,-4231,645,-1639,-323
-5381,1112,6604,7035,-6653,1360
-1034,14410,8333,14110,-9337,5119
15700,32764,-10702,-411,-12823,-4371
11750,4275,9403,-10813,-2615,-26
-7501,-2964,218,3768,2670,3059
-2596,5801,5569,7822,-2333,3275
3735,11669,4672,5947,-9222,419
10834,15158,2164,6763,-9052,-2195
1448,7990,1347,2007,-1756,3311
-4317,5994,-939,2750,4242,3458
-2176,4403,-62,2849,1539,3768
1939,5803,2097,4276,-787,3920
3901,6443,3322,4559,-1969,2575
4804,6964,2598,3215,-2488,1141
2185,6616,676,3126,-4083,-407
497,7463,-996,4194,-4923,-406
1153,7975,-1983,2405,-4478,992
1405,7086,-34,921,-2982,1976
2193,6803,2072,901,-1940,2502
3332,7013,1111,2080,-2849,2894
3687,6911,-532,2227,-3794,2751
3423,7482,371,1217,-3532,2296
3244,8800,1104,954,-1869,1834
3262,9059,143,469,-327,1315
3133,8493,-893,-1009,-267,1016
4687,9251,-1411,-1470,197,268
5794,9462,-2482,-2448,2041,-137
5152,9593,-1094,-4703,1436,-696
4056,10532,-2603,-5713,-71,-1868
2950,13069,-3407,-7888,821,-2763
-238,11642,2049,-9981,9753,-3194
-1183,11808,6974,-9524,20679,-3208
-407,16589,3702,-7394,5919,-3751
-1012,12908,-860,-7192,-14587,-3959
1904,11394,-1430,-5108,-18414,-5227
3129,11018,3494,-3522,-2949,-6495
3947,9159,3271,-3951,2735,-6819
2413,7141,2453,-2769,2206,-6514
1769,6029,2740,-2738,7571,-4510
-411,4023,2231,-3092,9911,-2783
-2227,2517,2061,-3205,10511,-1763
-2229,1637,1747,-2055,10635,-1209
-2174,1226,827,-733,9091,-1181
-3067,927,-711,987,6215,-1115
-4689,469,-1337,2648,3541,-522
-4495,1761,-1204,4427,-555,987
-2033,3274,-1323,7053,-1465,2618
1998,6158,-4501,8930,550,2749
7756,16222,-7738,7905,4795,3133
22075,28813,-9920,-1963,6678,-1938
7257,9209,-5479,-2808,5923,-2383
-1982,5926,-4106,328,1034,-1381
-6087,756,-3056,324,-50,-1312
-1707,268,-2793,1653,-946,-674
2653,2825,8155,8938,-8910,-196
3834,16163,14091,10335,-11756,800
13809,32764,-20186,-3256,-4339,-154
-928,1024,9942,-7211,2328,1493
-8945,-4312,-485,4366,-7021,100
-9474,451,2184,4664,545,4776
-1091,8486,7741,9341,-5789,2031
8466,15733,1956,3837,-10886,-3755
9841,7404,1672,2529,-10512,966
-632,7676,1394,2521,4370,3878
-2436,5219,-750,2070,2799,3435
1668,5613,2393,3085,-418,3422
4317,6771,2827,4157,357,3503
3314,7462,1241,4310,-1192,2415
1148,6638,585,2977,388,1547
-263,7206,311,2545,-214,1263
551,7293,-284,2446,-2073,1377
2203,7231,-244,1800,-3655,1607
2632,6757,601,1400,-3364,1638
3071,6730,37,2171,-2895,2172
3197,6405,16,2151,-3613,2447
3132,6184,656,2053,-3610,2369
2752,7469,572,1768,-2741,1918
2371,8046,516,757,-982,1718
3165,8299,139,-64,187,1723
4321,8252,36,-495,-235,1202
4688,9355,-872,-730,423,350
4774,9931,-1166,-2072,1020,-277
5619,11289,-790,-3026,1359,-1405
4077,12406,-2259,-5082,1694,-2572
2219,14629,-4185,-6602,3502,-3802
-878,11901,2078,-9179,10363,-3426
-3827,11741,5306,-8015,11454,-2460
-5512,14803,1784,-8284,-2027,-3676
-1066,12623,-1743,-7284,-15949,-3533
1542,11036,-476,-6012,-11980,-4755
2301,9238,2133,-4869,-671,-5340
3799,7518,2696,-4868,1224,-5614
3403,6003,1510,-3719,2446,-4712
1407,5194,1308,-2803,4838,-3362
107,4862,1403,-3066,6940,-2333
-603,4270,1864,-3346,8743,-1638
-405,3506,1359,-3027,8967,-1406
-1279,2582,948,-2309,8211,-1343
-2160,2102,338,-540,6382,-1204
-4227,1506,-242,1498,4142,-405
-3621,1385,-1361,4078,1015,691
-1451,2251,-2508,7109,-1079,1711
769,4719,-6532,9248,-322,2115
19668,29539,-11771,-15,-1431,-1325
9807,14131,-3273,-3880,4120,-3165
-2586,5721,-1204,-2622,5991,-1396
-5588,-86,-2659,-2162,5167,-1797
-5296,1421,-4169,2054,679,493
3977,11120,3638,8669,-8254,862
5405,26807,535,1436,-12947,-3574
5683,4499,4733,-8991,-1357,549
-9908,-3798,-1127,3534,-7459,450
-6273,1754,5339,6034,-7141,2665
-2130,11536,3870,5201,-8162,4361
6342,14636,4506,5256,-13680,138
9041,7774,3313,3960,-7636,136
2569,6993,473,2287,928,3363
-2269,6457,-205,2859,2209,3122
-834,5492,784,3702,-1590,3250
2617,6660,1017,3953,-1391,3325
3709,7820,1949,4330,178,3251
2516,7019,1739,3876,1012,2808
2109,6268,940,2939,465,2898
1458,7234,-6,2983,-512,1659
1311,6564,-67,3295,-1201,1538
2277,6948,-280,2612,-2382,1818
3067,6845,619,1824,-3169,1722
3441,6871,647,1787,-2600,1856
3407,7129,100,2389,-1690,2076
2498,6855,-506,2537,-1995,2064
1990,6958,229,1403,-2359,1902
2025,8070,429,822,-965,1691
2644,8498,534,225,-456,1485
4561,8189,-44,-756,-139,1364
5539,8959,-1522,-752,772,475
6030,9722,-1415,-2342,2967,-488
6525,10783,-674,-3533,4401,-1248
3858,12785,-2255,-4680,3369,-2553
261,15294,-4484,-6982,4311,-3448
-3198,11426,2450,-9583,8518,-3385
-4907,12144,6173,-8272,11712,-2780
-3542,14717,2576,-8190,-754,-3691
-209,12400,-1026,-7019,-14381,-4317
1781,11701,-568,-6260,-11766,-5029
2614,10274,1137,-4866,-2331,-5669
3667,8184,2777,-4597,-729,-5468
2928,6337,2179,-3688,1685,-4451
1246,4674,1700,-3020,4888,-3445
-89,3764,1776,-3308,7516,-1930
-708,2987,2246,-3432,9676,-968
-1167,1474,1485,-3078,9358,-458
-1544,1706,767,-1577,7797,-532
-2070,1246,575,169,5963,-485
-3834,1190,108,2080,4399,-54
-3907,1117,-998,4584,1244,946
-1405,2268,-2117,7246,140,1629
1222,5591,-7729,10247,2289,1691
9390,18205,-11792,9878,3249,1778
30020,29359,-4830,-2136,3068,-5225
1331,8812,-4017,-4191,4597,-2822
-8295,3098,-4417,-1781,1924,-1607
-7496,-1198,-5935,82,2147,-1339
-3130,4793,-1644,4715,16,1392
6194,13405,10030,7632,-9952,1203
6118,26146,-8601,-689,-7311,-2163
377,3419,5706,-6191,-2412,2333
-5202,568,4455,4778,-8901,-175
-2457,4107,3224,4226,-5716,3375
1606,8315,3786,6007,-4749,3918
5227,12997,4238,7508,-7840,915
7655,8250,1575,4185,-4684,770
-2345,7841,-261,2617,4104,3219
-4487,6063,-751,2677,2243,2765
-578,5644,511,3824,-1191,3083
2908,6493,2134,4439,-1559,3232
3742,7284,2975,4086,-1346,2467
4287,6357,2028,3212,-650,2160
2406,7131,371,3269,-1747,653
878,7435,-453,3357,-3540,139
974,7431,-896,2568,-3954,1062
1637,7186,-184,1491,-4019,1597
2186,6705,959,1015,-2924,2144
3151,6952,1075,1655,-2401,2532
3246,6925,-42,2362,-3100,2530
2652,7353,-189,1935,-3169,2247
2553,8715,226,1285,-1974,1639
2910,8870,484,432,-682,1333
3888,8503,39,-514,36,1085
4837,9295,-715,-587,-82,315
4873,10124,-2706,-1738,1297,-642
6145,10411,-471,-4041,2827,-952
3824,10660,-2216,-4350,1211,-1978
2910,12498,-2856,-6702,1476,-2868
105,11975,-752,-8852,5827,-3331
-2186,11468,4836,-9314,14365,-2665
-2559,13763,4667,-8927,7432,-3217
-2261,14322,-106,-6715,-10499,-3893
2237,11057,-1646,-6226,-17808,-4725
2387,11184,2319,-4133,-5209,-5258
3118,9455,2542,-4258,742,-6318
2870,7017,2080,-3789,1330,-5619
2052,5809,2072,-2797,5161,-4111
-516,3262,2209,-3104,9528,-1648
-1279,2432,2005,-3081,10170,-1017
-1587,1955,1205,-2134,9071,-844
-2148,2048,403,-795,7228,-1010
-3197,1605,-311,783,4949,-725
-4354,1454,-845,3083,1794,207
-2778,2280,-1361,5160,-1090,1581
-556,3197,-3300,7705,-474,2498
2312,9184,-11128,7731,4911,2741
17647,29657,-11973,5487,670,-302
13785,18109,-4256,-4555,4948,-2782
1238,4886,-4159,-1453,2622,-2851
-5614,1166,-3891,155,1977,-1649
-4692,-2287,-3038,527,1989,-1200
-98,1842,2323,6505,-1971,632
6100,12712,16820,12713,-12463,474
4985,32764,-18751,-1460,-16007,-2050
5229,6971,3164,-13480,5133,-613
-9619,-4442,3027,5857,-9003,498
-10112,-1399,1419,4514,-1191,4456
-2645,8307,6266,8608,-5462,4401
5521,14606,4545,4419,-10574,-2657
12880,11408,3061,4688,-12227,-1982
3646,6818,655,2369,-1283,3003
-2045,6329,-61,2408,5444,3646
-1373,4962,852,3271,2337,3748
2460,6146,2337,4061,395,3531
3143,7838,1974,4387,412,3058
2315,6938,959,3863,-340,2382
1160,6645,665,2852,-506,1662
375,6889,585,2674,-2077,997
1465,6886,-273,2652,-3001,1577
2356,6663,171,1496,-3104,2071
3238,7248,898,1459,-2724,2185
3455,7039,71,2438,-2817,2188
2735,6487,-737,2418,-3690,2203
2478,6687,386,1188,-3233,1926
2358,7969,360,849,-2282,1607
3051,8266,761,15,-1244,1420
4447,8011,1170,-310,370,1207
3787,9555,-1514,308,364,194
4253,9914,-2667,-1533,907,101
5801,9232,-1155,-3650,1874,40
3347,10662,-2052,-3815,-182,-1256
2513,12700,-3407,-6145,431,-2519
706,13663,-2134,-8237,3552,-3027
-1317,11377,3939,-9203,13644,-2681
-2199,11710,4939,-9291,13724,-2953
-2508,16101,1647,-7557,-2737,-3526
663,11363,-2048,-6875,-18367,-4060
1530,11438,557,-5431,-11512,-4417
2323,10101,2294,-4003,120,-5734
3101,7550,2080,-3941,170,-5459
2746,5840,1884,-2656,2847,-4645
1265,4518,1538,-2398,5545,-3326
-44,3707,2193,-2795,8281,-1858
-972,2833,2092,-2841,9862,-875
-1964,1304,1343,-2226,8692,-516
-1656,1473,598,-627,7251,-519
-2808,892,-130,1018,5310,-103
-4189,1316,-783,2708,3297,492
-3134,1840,-1331,4788,74,1250
-527,3645,-3304,7779,457,1811
2560,9436,-10374,10017,3125,2171
17176,28460,-9520,6574,922,17
11508,16745,-3609,-4949,5181,-2752
-2097,5854,-5532,-2713,1795,-2587
-7516,274,-5517,-355,1056,-1640
-4066,-3342,-5358,623,2493,-553
714,-4453,7207,4792,-2690,394
-1051,4492,12176,15122,-8411,1572
1406,32540,-6962,8640,-11429,3039
17106,30766,-9634,-11878,-4663,-3971
-3463,406,20695,-1724,-1295,2185
-11911,-8723,-6997,3507,-5487,1506
-7654,1120,6126,8351,137,2858
204,8158,10558,7928,-1690,225
12218,18134,795,5002,-13012,-5181
6068,9172,1409,1064,-11185,3697
-2604,6813,-1905,2802,8470,3299
-3988,4810,780,2697,3728,5413
2233,4721,3148,1702,-396,3775
5155,6571,2232,3496,-1280,2996
4947,6094,2386,3532,-2298,1616
2685,6525,1353,3227,-2607,-505
1119,7964,-49,3921,-5376,-1088
922,8233,-1841,3812,-7097,123
1217,7662,-834,941,-3475,1479
1526,7337,1694,289,-765,2378
2775,7204,1304,1346,-1888,2722
3468,6731,-351,1516,-3524,2746
3624,8002,426,1119,-1493,2334
3286,8948,431,1215,-921,1589
3749,9042,607,84,-554,1162
3950,8179,-13,-968,-176,763
3009,9161,-2415,-996,713,-13
3866,9400,-2137,-3342,1895,-252
6114,9756,758,-4370,1750,-965
3724,11228,-2446,-4848,-736,-2129
-545,11649,2001,-9396,8418,-3244
-1105,11266,6434,-8919,17850,-2801
-2224,15632,3888,-7527,6009,-2849
-691,12151,-1854,-7443,-17079,-3500
2883,11189,-1318,-5946,-21114,-4419
3039,11119,3137,-4185,-4647,-5520
2166,8354,3727,-3693,1609,-6622
1855,6504,2130,-3296,2028,-5625
1279,4856,1719,-2658,5360,-4119
136,4278,1975,-2694,8660,-2591
-726,3604,1929,-2897,10557,-1760
-757,2279,1985,-2292,10588,-1621
-1152,1734,788,-1597,8985,-1264
-2240,1810,301,-219,4742,-898
-4783,1370,204,1086,1388,-309
-4039,1774,-1514,3489,-1245,765
-809,2870,-2519,7131,-1019,2501
3040,5329,-6827,8496,1990,2879
9177,14531,-11995,5828,8709,1935
18063,19697,-3768,29,8612,-2385
3451,9856,-6488,-607,5889,-1947
-1672,6833,-4062,1630,2156,-638
-5470,3390,-3294,1910,1047,-1279
-3139,2881,-2257,1114,-890,-636
953,5067,2283,6401,-4414,430
5921,13081,12670,9493,-10930,-852
7853,31461,-17584,-1645,-11401,-2952
2968,3944,5945,-10433,3653,392
-8619,-2624,1057,4543,-6732,423
-7789,1100,2822,4926,-439,4910
529,9126,6918,7895,-4130,2625
7722,15215,3007,5004,-10089,-2877
10182,8041,2263,3354,-8569,786
-491,7883,657,3400,3998,3846
-2636,6658,-437,3111,5246,3618
-168,4336,1658,3964,428,3022
2874,6335,3072,4321,-703,3394
3338,7093,2265,4348,-741,2249
1585,6103,785,3146,-969,1345
10,6359,286,2893,-1819,240
5,7218,-200,2578,-2759,727
1896,7653,205,1685,-4254,1356
2734,7227,834,1176,-4199,1767
2911,7058,1358,1873,-3017,2098
2212,6380,-7,2435,-3333,2111
2258,6565,-487,2029,-3472,2292
2535,7884,634,1464,-2780,2002
2882,9020,1000,994,-2771,1607
4250,8852,911,-56,-3177,1233
5357,8451,493,-429,-1492,967
3740,9288,-1002,-560,1204,-379
4718,10783,-1881,-2207,2418,-1035
6556,10585,-934,-3747,3498,-1447
4863,12641,-2145,-4810,3136,-2574
360,14306,-3897,-7199,2595,-2944
-2744,11445,564,-9414,4249,-2761
-4946,10559,6457,-9503,12178,-2646
-3132,14473,3888,-8179,999,-3223
1395,11851,-2371,-7925,-16846,-4072
3509,10972,-391,-6855,-12154,-3779
2625,10190,4700,-5651,1135,-4650
1503,7684,1799,-5880,2442,-5098
2079,5401,1570,-3653,2029,-3922
2218,5009,1356,-3235,5960,-2641
1072,4123,1781,-3254,7176,-2281
329,3411,1997,-3368,8796,-1665
-261,2776,1709,-3079,8772,-1326
-1641,2241,1346,-2091,8467,-1116
-3119,858,301,-246,5672,-786
-4655,785,-349,2276,2540,173
-2946,1169,-983,4586,-239,1596
-1204,1904,-2112,7640,-665,2679
1580,5863,-9824,10383,1529,3559
11032,17901,-9591,10464,3294,3846
28045,32764,-6724,-2960,5890,-4304
651,10834,-3290,-3900,5851,-3381
-8024,3762,-3731,-835,3219,-2896
-8497,1246,-7092,-114,1978,-1584
-429,7324,-3496,4094,-3290,1324
14674,13560,12113,4481,-12691,-2876
3471,13735,-1258,-2230,-6222,-1323
-5356,480,1301,-1131,-181,2321
-5243,1327,6643,5244,-4848,2430
-2517,9292,3011,5318,-7293,4599
6021,13796,2927,6700,-9704,1161
8114,8193,3183,4493,-7496,1042
755,7379,769,3769,555,2773
-3605,7128,-993,2976,3408,3509
-1317,5677,256,3152,-190,3696
3030,5749,1901,4021,-517,3533
4127,7651,1779,4376,782,3626
3923,7289,1840,3891,2216,2548
3171,6429,1222,3357,2743,1951
1208,6640,554,3717,337,67
-458,6814,-183,3952,-1221,1010
930,7446,-635,2858,-3006,1365
1619,7283,-447,1952,-4122,1292
2722,7517,1199,1032,-2513,1998
2910,7448,1048,2149,-1437,2579
2383,6909,-272,1555,-3366,2020
2946,8386,590,795,-1524,1382
3104,8344,342,590,-32,1062
4070,8477,507,-518,-264,721
4663,9866,-2269,-178,639,-13
4984,9825,-3172,-2375,1268,-248
3527,9118,-1444,-4368,990,-448
3280,10007,-2000,-4700,-1122,-1491
3357,11233,-2641,-6735,-49,-2327
1852,12995,-1079,-8266,4607,-3737
-1163,11825,5298,-8642,17439,-3126
-2360,12663,4281,-8353,13473,-3718
-3931,16710,828,-6345,-7407,-3652
838,11185,-2067,-5585,-17245,-4433
2010,11108,1113,-4378,-10906,-4731
2861,9528,2895,-3208,-1435,-6249
2341,7363,1345,-3156,19,-6191
1833,5741,2267,-2082,3268,-4959
545,5217,1243,-2610,5680,-3837
-475,3813,1698,-2861,8367,-1974
-968,2999,1572,-2770,10354,-1130
-1080,2006,1322,-1628,9854,-929
-1535,1439,890,-330,8539,-517
-2823,839,-26,1342,5906,-122
-4318,1015,-588,2858,2885,844
-3223,1863,-1236,4757,-384,1861
-911,3298,-2705,7878,-136,2315
1784,7721,-9510,9763,2951,2111
12592,24459,-11209,9073,3301,1332
21413,21257,-2006,-2725,3352,-4042
1430,7796,-3440,-2738,2762,-2890
-6155,1632,-5019,-982,2529,-1671
-5313,-3688,-6191,57,2408,-851
-1109,-1619,5037,5664,-2369,953
3527,10699,17178,14107,-10549,1345
8964,32764,-24014,-2690,-18179,-3313
5356,3667,9054,-14296,5971,-138
-7516,-2620,5078,3502,-9158,1011
-11826,-6588,411,3414,3272,4324
-2584,7183,6977,9135,-2315,3504
4720,16032,5107,4985,-8627,-2208
12882,12519,3002,5522,-11709,-2874
689,7342,552,2615,-506,3085
-3364,6291,-1105,2442,6223,3168
-2373,4351,1791,2927,-72,3846
2575,6288,3347,3329,-1032,3701
3925,7431,2145,3994,-1419,2860
3521,6385,1960,3263,-2434,1586
1846,6588,1027,2575,-2377,244
543,7311,-344,3056,-4073,67
1001,7336,-969,2229,-5009,932
2025,7184,27,1075,-3836,1801
2214,7272,1430,1287,-1893,2365
2744,7045,914,2222,-2285,2440
2564,6757,-807,1847,-3833,2429
2645,7192,22,751,-3703,2238
3370,8003,527,614,-2124,1825
5036,8225,1004,141,-594,1422
4740,7744,570,-222,-657,1023
3529,9012,-1228,-75,683,226
4226,9135,-1883,-2424,1564,-114
6466,9896,-303,-3315,1398,-813
4774,10558,-1901,-4152,-138,-2111
3339,13974,-3164,-6580,1477,-3562
-1137,12511,-2384,-8781,5093,-4105
-3632,12087,4337,-9486,14161,-3499
